,date,open_BTC,high_BTC,low_BTC,close_BTC,open_ETH,high_ETH,low_ETH,close_ETH,open_LTC,high_LTC,low_LTC,close_LTC,open_NEO,high_NEO,low_NEO,close_NEO,open_BNB,high_BNB,low_BNB,close_BNB,open_XRP,high_XRP,low_XRP,close_XRP,open_LINK,high_LINK,low_LINK,close_LINK,open_EOS,high_EOS,low_EOS,close_EOS,open_TRX,high_TRX,low_TRX,close_TRX,open_ETC,high_ETC,low_ETC,close_ETC,open_XLM,high_XLM,low_XLM,close_XLM,open_ZEC,high_ZEC,low_ZEC,close_ZEC
752,2020-02-22 00:00:00,9677.05,9709.17,9560.02,9650.86,265.32,266.81,256.0,261.57,73.25,76.79,72.32,74.79,14.017,14.079,13.5,13.72,22.1997,22.35,21.5,21.9689,0.27424,0.2785,0.27,0.27468,4.276,4.348,4.052,4.105,4.0517,4.1589,3.9718,4.1004,0.02016,0.02028,0.01965,0.02002,9.4267,9.7363,9.2868,9.4958,0.07107,0.07163,0.06923,0.0703,61.56,62.27,60.0,60.73
751,2020-02-23 00:00:00,9650.85,9990.0,9645.0,9936.4,261.55,275.68,261.02,274.48,74.8,80.0,74.66,79.52,13.714,14.473,13.705,14.294,21.9458,22.98,21.9275,22.8452,0.27462,0.28467,0.27462,0.28298,4.105,4.378,4.072,4.236,4.1002,4.4043,4.0845,4.3778,0.02002,0.02142,0.02,0.02133,9.4868,9.98,9.4553,9.7439,0.07029,0.0733,0.06983,0.07299,60.75,63.7,60.72,63.32
750,2020-02-24 00:00:00,9936.4,9990.0,9473.56,9656.13,274.5,277.2,257.09,265.52,79.52,79.76,71.71,75.59,14.292,14.442,12.988,13.361,22.8267,23.255,21.4844,22.0965,0.28298,0.28425,0.26401,0.2704,4.239,4.295,3.801,3.923,4.3775,4.401,3.907,4.1221,0.02133,0.02136,0.01914,0.01988,9.7439,9.78,8.9868,9.3481,0.07299,0.07355,0.06722,0.06911,63.29,64.28,58.82,60.7
749,2020-02-25 00:00:00,9655.52,9675.0,9250.0,9315.84,265.47,266.22,244.44,246.67,75.57,76.08,69.54,70.98,13.369,13.503,12.306,12.393,22.0965,22.0967,20.0711,20.3193,0.2703,0.271,0.251,0.25209,3.923,3.964,3.478,3.491,4.1221,4.2366,3.8996,4.0778,0.01987,0.01996,0.01868,0.01891,9.3514,9.4654,8.92,9.1742,0.06908,0.0693,0.0634,0.06402,60.7,60.88,56.04,57.06
748,2020-02-26 00:00:00,9316.48,9377.44,8633.63,8785.25,246.67,250.32,215.66,223.93,70.98,72.15,57.41,60.53,12.378,12.533,10.76,11.007,20.3316,20.5191,17.9,18.7441,0.25218,0.25512,0.22271,0.22915,3.49,3.85,3.312,3.564,4.0775,4.1104,3.2801,3.5344,0.01891,0.0192,0.01558,0.01636,9.1733,9.3558,7.27,7.6823,0.06404,0.0647,0.05492,0.05873,57.06,58.0,48.11,51.33
747,2020-02-27 00:00:00,8786.0,8971.77,8531.0,8823.21,223.98,238.3,210.0,227.79,60.53,65.1,57.15,61.77,10.983,11.706,10.4,11.51,18.7338,19.6499,17.7051,19.2,0.22917,0.24722,0.22363,0.2385,3.564,4.116,3.41,3.956,3.5365,3.7334,3.3867,3.6183,0.01636,0.01758,0.01583,0.01701,7.6832,8.0727,7.3208,7.7166,0.05875,0.06285,0.05586,0.06045,51.36,55.07,47.96,52.96
746,2020-02-28 00:00:00,8823.25,8900.0,8445.0,8692.91,227.73,234.67,214.01,226.76,61.76,63.39,56.56,59.89,11.504,11.663,10.631,11.311,19.1889,19.7551,17.9053,18.9838,0.23854,0.244,0.2285,0.23663,3.956,4.246,3.736,4.161,3.617,3.6828,3.35,3.5136,0.01701,0.0174,0.01607,0.0171,7.7139,7.843,7.1766,7.4529,0.06042,0.06152,0.05638,0.05841,52.99,54.13,48.59,50.83
745,2020-02-29 00:00:00,8690.8,8790.0,8523.55,8523.61,226.76,233.0,217.0,217.21,59.88,61.65,57.84,58.05,11.305,11.531,10.911,11.103,18.9838,20.4,18.8,19.23,0.23658,0.24244,0.2287,0.22892,4.161,4.347,4.052,4.062,3.5132,3.6574,3.4961,3.5105,0.0171,0.01742,0.01645,0.01648,7.4514,7.6659,7.33,7.354,0.05841,0.05993,0.05678,0.05694,50.82,52.11,48.9,48.96
744,2020-03-01 00:00:00,8523.61,8750.0,8411.0,8531.88,217.29,227.89,212.36,217.81,58.05,60.28,56.21,57.7,11.087,11.868,11.052,11.31,19.2481,19.8994,18.488,18.902,0.22897,0.23607,0.22428,0.22696,4.056,4.24,3.756,3.858,3.5105,3.6528,3.4177,3.5075,0.01647,0.01711,0.01611,0.01643,7.3485,7.9256,7.3481,7.7346,0.05688,0.0587,0.05482,0.05582,48.94,51.5,48.04,49.1
743,2020-03-02 00:00:00,8530.3,8965.75,8498.0,8915.24,217.81,234.4,216.07,231.97,57.72,62.32,57.25,61.42,11.308,12.211,11.183,12.088,18.9183,20.0722,18.7583,19.9289,0.22699,0.24149,0.22582,0.23958,3.862,4.327,3.816,4.242,3.507,3.7596,3.4875,3.7133,0.01643,0.01785,0.01638,0.01759,7.7379,8.6629,7.6926,8.456,0.05579,0.06016,0.0556,0.05968,49.06,52.91,48.82,52.33
742,2020-03-03 00:00:00,8911.18,8919.65,8651.0,8760.07,232.1,232.46,219.57,223.91,61.42,62.4,59.4,61.01,12.088,12.092,11.349,11.556,19.9297,20.3865,19.3156,19.6882,0.23968,0.2397,0.22942,0.23428,4.242,4.68,4.131,4.591,3.7134,3.7142,3.553,3.6233,0.0176,0.0176,0.01688,0.01723,8.4563,8.6348,8.1046,8.4782,0.05968,0.06032,0.05753,0.05816,52.38,52.41,49.8,50.78
741,2020-03-04 00:00:00,8760.07,8848.29,8660.0,8750.87,223.84,228.85,220.23,224.26,61.02,61.78,58.71,60.38,11.557,12.055,11.49,11.755,19.6707,20.2847,19.5131,19.95,0.23433,0.23839,0.23,0.23453,4.591,4.953,4.535,4.635,3.6237,3.6707,3.5187,3.5908,0.01722,0.01783,0.01699,0.01774,8.478,8.5261,7.61,7.9381,0.05818,0.05916,0.05751,0.05857,50.79,51.5,48.92,50.17
740,2020-03-05 00:00:00,8750.99,9159.42,8746.54,9054.68,224.26,234.09,224.23,228.38,60.38,63.29,60.33,62.06,11.76,12.387,11.754,12.073,19.95,21.4585,19.9401,20.7462,0.23449,0.2432,0.23449,0.23909,4.634,4.9,4.617,4.707,3.5914,3.839,3.5906,3.7626,0.01775,0.01834,0.01773,0.01789,7.938,8.447,7.938,8.1748,0.05857,0.06096,0.05857,0.05966,50.17,53.18,50.17,51.84
739,2020-03-06 00:00:00,9054.64,9170.0,8985.5,9131.88,228.38,245.16,227.33,244.88,62.06,63.84,61.18,63.22,12.055,12.385,11.927,12.377,20.7463,21.7628,20.6303,21.3389,0.23907,0.24629,0.23804,0.24477,4.71,4.748,4.538,4.683,3.7625,3.86,3.71,3.8345,0.01789,0.01838,0.01785,0.01833,8.175,8.312,7.8712,8.2189,0.05962,0.06138,0.05914,0.06137,51.83,53.53,51.01,53.3
738,2020-03-07 00:00:00,9130.89,9188.0,8835.0,8886.66,244.93,251.93,236.0,237.23,63.21,63.89,59.86,60.46,12.373,12.45,11.549,11.589,21.3389,21.49,19.7183,20.25,0.24475,0.245,0.235,0.23622,4.683,4.688,4.31,4.342,3.8343,3.8436,3.6154,3.6409,0.01834,0.01836,0.01643,0.01699,8.2192,8.2239,7.7437,7.8017,0.06138,0.0615,0.05781,0.05828,53.3,53.5,50.26,50.59
737,2020-03-08 00:00:00,8885.25,8886.76,8000.0,8033.31,237.23,237.23,195.5,199.43,60.46,60.47,50.41,51.0,11.592,11.592,9.884,10.05,20.25,20.2612,16.7315,16.894,0.23624,0.23624,0.2,0.20385,4.342,4.398,3.834,4.059,3.6411,3.6411,2.9872,3.0435,0.01699,0.01699,0.01443,0.01465,7.8036,7.8036,6.2283,6.4442,0.05827,0.05827,0.04912,0.04969,50.59,50.59,42.03,42.83
736,2020-03-09 00:00:00,8034.76,8179.31,7632.01,7929.87,199.43,208.62,190.0,202.81,51.02,52.27,46.57,50.39,10.053,10.345,9.389,9.902,16.8939,17.4775,15.6168,16.5888,0.20387,0.2115,0.19787,0.20952,4.059,4.371,3.6,4.12,3.0443,3.1647,2.8482,3.0612,0.01465,0.01534,0.01402,0.01504,6.4429,7.0456,6.3732,6.9302,0.04972,0.05241,0.0475,0.05235,42.82,44.16,38.73,42.18
735,2020-03-10 00:00:00,7929.87,8149.0,7728.01,7894.56,202.79,206.2,195.54,200.7,50.37,51.39,48.86,50.26,9.901,10.19,9.582,9.87,16.5934,17.4475,16.3107,16.8671,0.20946,0.21567,0.19979,0.21185,4.12,4.2,3.913,4.08,3.06,3.1515,2.9935,3.0729,0.01503,0.01536,0.01461,0.01508,6.9302,6.9647,6.6123,6.8285,0.05236,0.05324,0.05062,0.05198,42.18,42.58,40.25,41.4
734,2020-03-11 00:00:00,7894.57,7980.0,7590.0,7934.52,200.74,203.18,181.73,194.61,50.24,50.74,45.47,48.53,9.858,9.998,8.77,9.43,16.853,17.1388,15.41,16.5705,0.21181,0.2138,0.199,0.20813,4.079,4.109,3.55,3.815,3.0721,3.1168,2.8447,3.0661,0.01509,0.01529,0.01411,0.01489,6.8236,6.8879,6.1013,6.5922,0.05198,0.05263,0.04726,0.05042,41.41,42.12,37.31,40.24
733,2020-03-12 00:00:00,7934.58,7966.17,4410.0,4800.0,194.61,195.55,101.2,107.82,48.52,48.76,28.65,29.83,9.436,9.585,5.43,5.706,16.5698,16.6,8.89,9.2566,0.20824,0.20988,0.12798,0.13549,3.811,3.85,1.75,1.993,3.0663,3.0816,1.6998,1.7656,0.0149,0.01495,0.00805,0.00841,6.5966,6.6167,3.5954,3.7168,0.05045,0.05066,0.03011,0.03174,40.24,40.39,24.17,25.45
732,2020-03-13 00:00:00,4800.01,5955.0,3782.13,5578.6,107.67,139.68,86.0,134.06,29.83,39.92,24.0,37.52,5.687,6.773,3.89,6.216,9.2565,11.5572,6.38,10.9204,0.13536,0.16614,0.10129,0.15872,1.99,2.747,1.364,2.426,1.7659,2.2328,1.3586,2.11,0.00841,0.01093,0.00684,0.01029,3.7168,5.306,3.0726,4.8432,0.03192,0.04155,0.026,0.03962,25.45,29.74,17.13,27.34
731,2020-03-14 00:00:00,5576.05,5640.52,5055.13,5172.06,134.06,134.68,120.0,122.54,37.51,37.65,33.8,34.4,6.23,6.269,5.651,5.752,10.9224,11.2886,9.8652,10.1487,0.15875,0.161,0.14351,0.14588,2.427,2.514,2.051,2.129,2.11,2.1272,1.9292,1.958,0.01028,0.01057,0.00954,0.00973,4.8431,4.9085,4.482,4.5898,0.0396,0.04041,0.0362,0.03677,27.33,27.65,24.59,24.95
730,2020-03-15 00:00:00,5172.48,5940.0,5093.1,5361.3,122.54,133.5,120.16,123.78,34.4,38.73,34.04,36.38,5.753,6.4,5.674,5.979,10.1475,11.2644,9.9768,10.3898,0.1459,0.16422,0.14449,0.15308,2.128,2.401,2.005,2.086,1.9576,2.1501,1.9384,2.0447,0.00972,0.01111,0.0096,0.01026,4.5862,5.2963,4.5373,5.0484,0.03671,0.04046,0.03615,0.03786,24.94,26.98,24.58,25.68
729,2020-03-16 00:00:00,5360.33,5365.42,4442.12,5028.97,123.82,124.33,101.1,111.02,36.37,36.41,29.29,33.2,5.979,5.979,4.904,5.394,10.3808,10.3952,8.4422,9.4285,0.15306,0.15338,0.12815,0.14102,2.086,2.086,1.53,1.785,2.0433,2.049,1.7174,1.8937,0.01026,0.01036,0.00851,0.00961,5.0427,5.0508,4.0453,4.4987,0.03788,0.03812,0.03156,0.03534,25.67,26.25,21.3,24.68
728,2020-03-17 00:00:00,5028.86,5525.0,4921.45,5312.64,111.02,120.8,109.38,115.67,33.23,35.85,32.42,34.07,5.399,5.895,5.319,5.626,9.429,10.49,9.3265,10.2576,0.1411,0.1519,0.13962,0.14694,1.783,2.071,1.728,1.861,1.8956,2.0307,1.8674,1.9684,0.00962,0.01036,0.00947,0.01002,4.4955,5.0,4.3708,4.6047,0.03528,0.03824,0.03487,0.03718,24.65,25.71,23.93,25.06
727,2020-03-18 00:00:00,5312.64,5436.17,5009.37,5393.04,115.67,118.5,109.86,118.11,34.06,34.83,32.28,34.71,5.631,5.742,5.34,5.726,10.2498,10.4301,9.6539,10.3866,0.14691,0.14938,0.14001,0.1476,1.861,1.96,1.756,1.948,1.9671,2.0076,1.8709,1.9989,0.01001,0.01025,0.0096,0.01022,4.6052,4.6694,4.3179,4.6039,0.03725,0.03793,0.03434,0.0369,25.05,29.99,24.33,29.73
726,2020-03-19 00:00:00,5393.26,6400.0,5252.53,6162.37,118.11,143.13,115.46,136.3,34.72,40.8,34.0,38.9,5.718,6.82,5.671,6.472,10.3917,12.6891,10.226,12.2597,0.14749,0.17257,0.14428,0.1646,1.949,2.385,1.885,2.241,1.9986,2.3975,1.9687,2.2767,0.01023,0.0122,0.01007,0.01163,4.6047,5.2868,4.4735,5.0403,0.0369,0.04275,0.03659,0.04134,29.71,33.78,28.14,31.95
725,2020-03-20 00:00:00,6162.05,6900.0,5670.0,6208.36,136.3,152.55,116.74,133.48,38.9,43.69,34.05,38.08,6.462,7.2,5.701,6.273,12.2597,13.65,10.4014,11.9147,0.16458,0.175,0.14504,0.15695,2.241,2.629,2.01,2.26,2.2753,2.5198,1.912,2.2029,0.01162,0.01277,0.01022,0.01127,5.0411,5.537,4.5227,4.8869,0.04131,0.04446,0.0356,0.03995,31.95,36.21,29.65,33.08
724,2020-03-21 00:00:00,6204.57,6456.98,5860.02,6186.98,133.49,137.49,125.69,132.66,38.07,39.84,36.21,38.32,6.278,6.441,5.862,6.236,11.8967,12.4199,11.25,12.1,0.15705,0.16196,0.15156,0.15797,2.26,2.376,2.1,2.28,2.2033,2.3567,2.1065,2.2735,0.01127,0.01165,0.01065,0.01123,4.8913,5.1497,4.6684,5.008,0.03995,0.04105,0.03798,0.03956,33.09,35.58,31.98,33.03
723,2020-03-22 00:00:00,6187.04,6407.87,5734.01,5816.19,132.63,137.13,121.1,122.32,38.34,39.69,34.82,35.4,6.226,6.468,5.862,5.947,12.105,12.4754,11.0145,11.167,0.15798,0.16178,0.14611,0.14776,2.281,2.33,1.925,1.981,2.2736,2.3907,2.1101,2.1344,0.01124,0.01163,0.01016,0.0103,5.0059,5.2371,4.5361,4.5935,0.03952,0.04058,0.03638,0.03679,33.01,35.51,29.0,29.49
722,2020-03-23 00:00:00,5816.05,6600.0,5688.0,6467.31,122.31,137.5,119.5,135.92,35.42,39.99,34.57,38.94,5.942,6.693,5.832,6.683,11.1494,12.49,10.8427,12.1887,0.14774,0.16163,0.14472,0.15854,1.984,2.283,1.926,2.245,2.1343,2.338,2.063,2.2856,0.01028,0.01153,0.01007,0.01137,4.5921,5.0812,4.5129,4.9669,0.03677,0.04,0.03605,0.03938,29.49,33.09,29.0,32.05
721,2020-03-24 00:00:00,6465.25,6833.0,6371.33,6744.72,135.89,143.36,132.2,138.42,38.93,40.95,38.21,40.57,6.678,6.978,6.525,6.897,12.1887,12.5834,11.91,12.426,0.15853,0.16387,0.15689,0.16225,2.246,2.373,2.19,2.311,2.2859,2.3758,2.2701,2.3439,0.01136,0.0117,0.01113,0.01151,4.9701,5.2,4.8636,5.0657,0.03938,0.04066,0.03893,0.04031,32.04,33.17,31.77,32.79
720,2020-03-25 00:00:00,6744.69,6957.96,6450.0,6677.43,138.42,142.33,132.54,136.1,40.56,41.04,38.09,39.17,6.89,7.094,6.609,6.93,12.4261,12.7108,12.0561,12.3251,0.16229,0.16524,0.15667,0.16168,2.31,2.352,2.179,2.254,2.3442,2.37,2.23,2.2965,0.01149,0.0118,0.01102,0.01139,5.0637,5.2725,4.8981,5.0181,0.04031,0.04098,0.03889,0.04052,32.76,32.87,30.8,32.2
719,2020-03-26 00:00:00,6677.42,6780.0,6510.0,6737.36,136.11,139.74,133.26,138.4,39.17,40.48,38.4,40.41,6.936,7.05,6.72,7.03,12.3253,13.2565,12.19,13.199,0.1617,0.17742,0.15984,0.17593,2.256,2.313,2.202,2.313,2.2962,2.343,2.2608,2.3236,0.01138,0.01203,0.01125,0.01196,5.02,5.1153,4.9093,5.0968,0.04056,0.04297,0.0398,0.04284,32.21,32.56,31.17,32.46
718,2020-03-27 00:00:00,6737.27,6842.59,6261.0,6359.11,138.4,141.27,129.68,131.33,40.41,41.21,37.73,38.04,7.03,7.163,6.421,6.503,13.1989,13.3655,12.16,12.3354,0.17591,0.18724,0.16936,0.17269,2.311,2.362,2.1,2.131,2.3236,2.3683,2.156,2.1928,0.01195,0.0121,0.01095,0.01121,5.0968,5.2033,4.83,4.9209,0.04284,0.0434,0.04018,0.0404,32.47,32.94,30.81,31.01
717,2020-03-28 00:00:00,6359.11,6360.0,6024.0,6236.65,131.33,132.97,124.88,130.98,38.04,39.43,36.61,38.87,6.502,6.707,6.225,6.628,12.3375,12.3588,11.6414,12.1888,0.17271,0.17984,0.16637,0.17543,2.131,2.151,2.038,2.131,2.1927,2.2383,2.0883,2.1996,0.0112,0.0115,0.01072,0.01139,4.9176,4.9176,4.6212,4.8133,0.04039,0.04079,0.03876,0.03995,31.01,31.01,29.0,30.38
716,2020-03-29 00:00:00,6236.65,6266.0,5866.56,5881.42,130.94,131.84,123.81,124.5,38.85,39.11,36.97,37.11,6.623,6.679,6.13,6.179,12.1888,12.2425,11.275,11.3008,0.1754,0.1767,0.16184,0.16278,2.13,2.147,2.002,2.006,2.1995,2.2153,2.0995,2.1133,0.0114,0.01145,0.01066,0.01066,4.8141,5.063,4.7737,4.8126,0.03994,0.04014,0.03773,0.03773,30.38,30.51,28.21,28.22
715,2020-03-30 00:00:00,5880.5,6599.0,5857.76,6394.38,124.47,135.42,124.06,132.06,37.11,39.7,37.1,38.91,6.192,6.754,6.171,6.568,11.3007,12.4277,11.2552,12.1365,0.16279,0.17546,0.16242,0.17112,2.006,2.197,2.002,2.134,2.1145,2.2776,2.1083,2.2269,0.01066,0.01183,0.01063,0.01145,4.8099,5.055,4.7993,4.9529,0.03773,0.04111,0.03766,0.04004,28.21,31.59,28.21,30.54
714,2020-03-31 00:00:00,6394.45,6523.23,6321.4,6410.44,132.09,135.0,130.38,132.72,38.93,39.32,38.33,39.08,6.58,6.95,6.514,6.772,12.1368,12.7322,12.118,12.5451,0.17109,0.17789,0.17044,0.17353,2.133,2.3,2.108,2.259,2.2269,2.2549,2.1842,2.2086,0.01146,0.01177,0.01135,0.01157,4.9533,5.0162,4.858,4.9341,0.04004,0.04104,0.03996,0.04071,30.53,31.79,30.18,30.9
713,2020-04-01 00:00:00,6412.14,6679.94,6150.11,6642.92,132.72,136.99,128.62,135.69,39.07,39.5,37.14,39.23,6.774,6.84,6.401,6.812,12.5497,12.7386,11.96,12.72,0.17359,0.1763,0.16783,0.17494,2.261,2.31,2.142,2.276,2.209,2.2996,2.1324,2.2549,0.01158,0.01165,0.01113,0.01158,4.9374,5.05,4.7816,5.0254,0.04071,0.04095,0.039,0.04079,30.91,31.65,29.74,31.32
712,2020-04-02 00:00:00,6643.36,7198.0,6551.0,6794.09,135.65,149.76,135.01,141.28,39.23,42.92,39.0,39.86,6.824,7.35,6.768,6.976,12.719,13.7362,12.5349,13.0166,0.17497,0.1865,0.17384,0.17828,2.276,2.456,2.256,2.294,2.255,2.4968,2.2475,2.2895,0.01157,0.01258,0.01149,0.01196,5.0279,5.3484,4.967,5.0957,0.04079,0.04321,0.04042,0.04123,31.32,33.91,31.0,32.23
711,2020-04-03 00:00:00,6793.86,7048.0,6602.1,6734.1,141.27,146.72,137.26,141.31,39.88,41.26,39.64,40.46,6.978,7.236,6.86,7.02,13.0185,13.57,12.9106,13.3615,0.17828,0.18277,0.17568,0.17957,2.293,2.384,2.267,2.301,2.29,2.3842,2.2672,2.3325,0.01195,0.01221,0.01174,0.01194,5.0949,5.2387,4.9902,5.1164,0.04123,0.04217,0.04054,0.0414,32.23,33.24,31.61,32.66
710,2020-04-04 00:00:00,6732.97,6990.41,6650.01,6856.99,141.3,146.28,138.88,144.1,40.49,41.16,39.86,40.71,7.018,7.29,6.866,7.188,13.3682,14.0561,13.1724,13.7606,0.17956,0.18365,0.1777,0.18114,2.3,2.342,2.253,2.315,2.3332,2.4034,2.2836,2.3559,0.01193,0.01223,0.01172,0.01197,5.1163,5.2436,5.0429,5.1474,0.04138,0.04245,0.04084,0.04184,32.66,33.54,31.92,33.03
709,2020-04-05 00:00:00,6857.41,6895.54,6677.52,6772.78,144.1,145.58,140.68,142.68,40.74,41.0,39.86,40.31,7.198,7.243,6.89,7.017,13.7608,13.9638,13.4002,13.6888,0.18114,0.18206,0.17627,0.17925,2.316,2.323,2.242,2.264,2.3567,2.3932,2.3154,2.3505,0.01198,0.01281,0.01185,0.01257,5.1493,5.1837,4.9221,5.0296,0.04182,0.04355,0.04143,0.0435,33.03,33.39,31.89,32.52
708,2020-04-06 00:00:00,6772.78,7355.14,6765.0,7329.9,142.69,172.0,142.6,171.32,40.31,45.09,40.28,45.04,7.018,7.846,7.007,7.823,13.6888,15.2149,13.6371,15.1989,0.17927,0.19834,0.17917,0.19803,2.264,2.564,2.264,2.55,2.3505,2.7698,2.35,2.7586,0.01258,0.01384,0.01256,0.01375,5.0281,5.6263,5.0258,5.6197,0.04353,0.05005,0.04347,0.04985,32.53,37.68,32.49,37.56
707,2020-04-07 00:00:00,7329.9,7459.69,7077.0,7197.32,171.32,176.22,162.22,164.63,45.03,47.64,43.64,44.77,7.818,8.16,7.458,7.721,15.193,15.49,14.2503,14.7266,0.198,0.20519,0.18986,0.19285,2.55,2.911,2.547,2.729,2.7581,2.8253,2.5513,2.6332,0.01374,0.01408,0.0131,0.0133,5.6223,5.825,5.3765,5.4749,0.04986,0.05172,0.04737,0.04845,37.54,38.45,35.31,36.45
706,2020-04-08 00:00:00,7197.32,7420.0,7150.0,7361.28,164.62,174.48,163.59,173.11,44.79,47.2,44.27,46.55,7.72,8.03,7.651,7.995,14.7267,15.3486,14.57,15.0888,0.19283,0.20294,0.19155,0.20192,2.73,3.27,2.709,3.171,2.6333,2.7934,2.5847,2.7486,0.01331,0.01382,0.0132,0.01376,5.4726,5.91,5.4,5.8256,0.04843,0.05142,0.04812,0.05125,36.44,38.22,36.29,37.86
705,2020-04-09 00:00:00,7360.26,7371.92,7108.08,7283.54,173.15,173.38,165.19,169.52,46.52,46.86,44.69,46.21,8.001,8.151,7.792,8.019,15.0899,15.2011,14.6279,15.0096,0.20192,0.20231,0.1938,0.19829,3.17,3.48,3.122,3.313,2.7486,2.7597,2.68,2.7239,0.01376,0.01385,0.01318,0.01345,5.8272,5.968,5.55,5.8893,0.05129,0.05252,0.04856,0.05198,37.87,42.19,37.61,40.71
704,2020-04-10 00:00:00,7283.54,7295.75,6739.98,6858.92,169.56,170.1,152.11,157.81,46.19,46.39,40.86,42.25,8.025,8.025,7.1,7.299,15.0096,15.0797,13.47,13.72,0.19826,0.19872,0.18119,0.18758,3.312,3.324,2.941,3.22,2.7244,2.7463,2.4116,2.4916,0.01344,0.01352,0.01201,0.01248,5.8833,5.9141,5.0691,5.2478,0.05198,0.05229,0.0454,0.0477,40.73,41.23,34.4,36.62
703,2020-04-11 00:00:00,6858.92,6944.3,6760.0,6876.83,157.81,161.37,153.91,158.33,42.28,43.16,41.43,42.54,7.302,7.536,7.139,7.306,13.7171,14.0808,13.5234,13.807,0.1876,0.19213,0.185,0.1885,3.218,3.434,3.06,3.286,2.4919,2.5478,2.4213,2.5083,0.01249,0.01283,0.01229,0.0125,5.2499,5.4,5.1258,5.2804,0.0477,0.05,0.04732,0.04975,36.63,37.54,35.3,36.2
702,2020-04-12 00:00:00,6876.84,7177.0,6780.0,6903.79,158.33,164.78,155.0,158.59,42.54,43.58,41.83,42.0,7.297,7.732,7.177,7.356,13.8089,14.8399,13.6439,14.2808,0.18848,0.19567,0.18616,0.18939,3.286,3.638,3.165,3.414,2.508,2.5897,2.4546,2.498,0.01251,0.01323,0.01231,0.01266,5.2778,5.4879,5.1703,5.3145,0.04972,0.05141,0.04836,0.04895,36.24,37.99,35.23,36.38
701,2020-04-13 00:00:00,6903.79,6903.79,6575.0,6837.91,158.56,158.97,150.0,156.29,41.99,41.99,39.52,41.22,7.361,7.361,7.007,7.281,14.2808,15.0799,13.6289,15.0277,0.18932,0.18947,0.18011,0.18763,3.411,3.459,3.185,3.365,2.4972,2.4981,2.3412,2.4424,0.01266,0.01269,0.01202,0.01257,5.3126,5.3159,5.0288,5.1805,0.04892,0.04894,0.04592,0.04816,36.34,36.34,34.62,35.75
700,2020-04-14 00:00:00,6838.04,6978.0,6754.28,6868.7,156.28,161.85,155.23,158.45,41.2,41.85,40.47,41.22,7.285,7.431,7.142,7.257,15.0257,15.9555,14.7835,15.6148,0.18764,0.18931,0.18313,0.18613,3.366,3.443,3.201,3.249,2.4425,2.5025,2.4145,2.4655,0.01257,0.0128,0.01239,0.01245,5.1829,5.3499,5.0999,5.2449,0.04816,0.049,0.04748,0.04805,35.71,36.28,35.05,35.51
699,2020-04-15 00:00:00,6868.57,6933.0,6605.0,6621.24,158.46,161.29,152.0,152.73,41.19,41.75,39.08,39.22,7.252,7.376,6.965,6.993,15.6148,15.8888,14.4913,14.5755,0.18605,0.18973,0.18,0.1805,3.248,3.3,3.1,3.119,2.4652,2.5007,2.39,2.4015,0.01245,0.01262,0.01213,0.01219,5.2434,5.3615,5.0775,5.1002,0.04805,0.04869,0.04597,0.04607,35.51,36.22,34.76,35.08
698,2020-04-16 00:00:00,6621.25,7190.0,6468.27,7101.94,152.74,174.79,148.33,172.29,39.24,43.78,37.91,42.53,6.988,7.706,6.813,7.616,14.5755,15.7669,14.116,15.7394,0.1805,0.19399,0.174,0.19053,3.12,3.58,2.96,3.486,2.4015,2.7175,2.3318,2.6569,0.01218,0.01325,0.0118,0.01302,5.1007,5.5636,4.8604,5.4755,0.04605,0.04985,0.04469,0.04913,35.06,40.16,33.87,38.74
697,2020-04-17 00:00:00,7101.99,7148.12,6972.98,7027.55,172.31,174.96,168.31,170.69,42.52,43.01,41.61,42.19,7.617,7.664,7.428,7.468,15.7394,15.92,15.2501,15.64,0.1905,0.19185,0.18618,0.18863,3.487,3.535,3.38,3.454,2.6556,2.6723,2.5784,2.6129,0.01303,0.01312,0.01272,0.01289,5.4763,5.4983,5.3247,5.3707,0.04917,0.04954,0.04818,0.04856,38.76,41.4,38.04,40.4
696,2020-04-18 00:00:00,7026.78,7293.08,7014.4,7248.6,170.61,189.54,170.48,187.4,42.2,44.43,41.98,44.14,7.459,7.939,7.456,7.877,15.6447,16.8183,15.6242,16.6137,0.18863,0.19715,0.18838,0.19544,3.453,3.837,3.443,3.782,2.6125,2.7639,2.6112,2.7265,0.01288,0.01356,0.01283,0.01339,5.3702,5.68,5.3687,5.6573,0.04856,0.05104,0.04851,0.05056,40.33,42.62,40.28,42.13
695,2020-04-19 00:00:00,7248.6,7266.15,7055.6,7120.74,187.4,188.35,175.75,180.03,44.16,44.3,41.54,42.23,7.879,7.91,7.45,7.614,16.6198,16.6933,15.8509,16.0683,0.19539,0.19638,0.18772,0.18901,3.782,3.809,3.512,3.588,2.7266,2.7347,2.5366,2.598,0.0134,0.01342,0.01277,0.0129,5.6581,5.7123,5.4026,5.4796,0.05058,0.05069,0.04823,0.0488,42.14,47.56,41.6,46.44
